Function,Algorithm,Iteration,MeanBest
CEC2017-F1,ARPSO-EIS,2803,604150508.7155625
CEC2017-F1,ARPSO-EIS,2804,594531820.1623646
CEC2017-F1,ARPSO-EIS,2805,570070517.0826428
CEC2017-F1,ARPSO-EIS,2806,561051002.284555
CEC2017-F1,ARPSO-EIS,2807,548872465.0134727
CEC2017-F1,ARPSO-EIS,2808,540146017.5310123
CEC2017-F1,ARPSO-EIS,2809,531257278.524842
CEC2017-F1,ARPSO-EIS,2810,527290330.99920046
CEC2017-F1,ARPSO-EIS,2811,526185815.9595994
CEC2017-F1,ARPSO-EIS,2812,525419080.87013936
CEC2017-F1,ARPSO-EIS,2813,521619195.06631714
CEC2017-F1,ARPSO-EIS,2814,520885663.62661946
CEC2017-F1,ARPSO-EIS,2815,520637605.4386776
CEC2017-F1,ARPSO-EIS,2816,520038687.4501724
CEC2017-F1,ARPSO-EIS,2817,518153067.3592889
CEC2017-F1,ARPSO-EIS,2818,517537358.7320524
CEC2017-F1,ARPSO-EIS,2819,515029337.2689733
CEC2017-F1,ARPSO-EIS,2820,514192198.9565051
CEC2017-F1,ARPSO-EIS,2821,509030107.57631785
CEC2017-F1,ARPSO-EIS,2822,499027328.369386
CEC2017-F1,ARPSO-EIS,2823,492417171.41654587
CEC2017-F1,ARPSO-EIS,2824,483929351.55530447
CEC2017-F1,ARPSO-EIS,2825,473935845.0250442
CEC2017-F1,ARPSO-EIS,2826,468900399.07073534
CEC2017-F1,ARPSO-EIS,2827,462181630.69633895
CEC2017-F1,ARPSO-EIS,2828,455254631.0423594
CEC2017-F1,ARPSO-EIS,2829,454053321.5339561
CEC2017-F1,ARPSO-EIS,2830,444003916.17503697
CEC2017-F1,ARPSO-EIS,2831,443050024.1727173
CEC2017-F1,ARPSO-EIS,2832,425536187.2994264
CEC2017-F1,ARPSO-EIS,2833,425331101.3877748
CEC2017-F1,ARPSO-EIS,2834,424229339.4763208
CEC2017-F1,ARPSO-EIS,2835,418114890.76772535
CEC2017-F1,ARPSO-EIS,2836,417178098.67130286
CEC2017-F1,ARPSO-EIS,2837,416600287.794074
CEC2017-F1,ARPSO-EIS,2838,415297931.31624246
CEC2017-F1,ARPSO-EIS,2839,413220809.31590056
CEC2017-F1,ARPSO-EIS,2840,410168016.86367166
CEC2017-F1,ARPSO-EIS,2841,407716531.94227344
CEC2017-F1,ARPSO-EIS,2842,400335946.3700815
CEC2017-F1,ARPSO-EIS,2843,388849225.70314914
CEC2017-F1,ARPSO-EIS,2844,379505387.6287465
CEC2017-F1,ARPSO-EIS,2845,377514016.3998944
CEC2017-F1,ARPSO-EIS,2846,376556566.3204991
CEC2017-F1,ARPSO-EIS,2847,374320228.3991704
CEC2017-F1,ARPSO-EIS,2848,371775646.9293667
CEC2017-F1,ARPSO-EIS,2849,370723522.5080453
CEC2017-F1,ARPSO-EIS,2850,366386672.97017074
CEC2017-F1,ARPSO-EIS,2851,355410920.81797993
CEC2017-F1,ARPSO-EIS,2852,341133366.88351333
CEC2017-F1,ARPSO-EIS,2853,337541510.5659849
CEC2017-F1,ARPSO-EIS,2854,336930606.3061447
CEC2017-F1,ARPSO-EIS,2855,335423369.5402327
CEC2017-F1,ARPSO-EIS,2856,333923950.4008328
CEC2017-F1,ARPSO-EIS,2857,333032126.26572216
CEC2017-F1,ARPSO-EIS,2858,328299214.50074583
CEC2017-F1,ARPSO-EIS,2859,307865342.0393134
CEC2017-F1,ARPSO-EIS,2860,304378014.64971566
CEC2017-F1,ARPSO-EIS,2861,304287378.3952972
CEC2017-F1,ARPSO-EIS,2862,301754265.49069124
CEC2017-F1,ARPSO-EIS,2863,300949979.1263979
CEC2017-F1,ARPSO-EIS,2864,300719955.4260158
CEC2017-F1,ARPSO-EIS,2865,299653377.0318604
CEC2017-F1,ARPSO-EIS,2866,299176951.93847793
CEC2017-F1,ARPSO-EIS,2867,277152971.6186801
CEC2017-F1,ARPSO-EIS,2868,262444969.18176
CEC2017-F1,ARPSO-EIS,2869,259351560.47786647
CEC2017-F1,ARPSO-EIS,2870,258368264.41231027
CEC2017-F1,ARPSO-EIS,2871,257590698.90405336
CEC2017-F1,ARPSO-EIS,2872,256926762.0708156
CEC2017-F1,ARPSO-EIS,2873,255932047.2642452
CEC2017-F1,ARPSO-EIS,2874,253798408.5809241
CEC2017-F1,ARPSO-EIS,2875,253250973.05836257
CEC2017-F1,ARPSO-EIS,2876,250786593.81570184
CEC2017-F1,ARPSO-EIS,2877,250211904.07395115
CEC2017-F1,ARPSO-EIS,2878,249750548.80168015
CEC2017-F1,ARPSO-EIS,2879,247694442.91739535
CEC2017-F1,ARPSO-EIS,2880,246667402.52222416
CEC2017-F1,ARPSO-EIS,2881,245095584.31960693
CEC2017-F1,ARPSO-EIS,2882,244498739.6934605
CEC2017-F1,ARPSO-EIS,2883,244060901.5860562
CEC2017-F1,ARPSO-EIS,2884,243776621.1546676
CEC2017-F1,ARPSO-EIS,2885,243322409.242826
CEC2017-F1,ARPSO-EIS,2886,243091162.0784717
CEC2017-F1,ARPSO-EIS,2887,241895590.1373267
CEC2017-F1,ARPSO-EIS,2888,241234817.32849035
CEC2017-F1,ARPSO-EIS,2889,237957923.04905692
CEC2017-F1,ARPSO-EIS,2890,237767479.4642228
CEC2017-F1,ARPSO-EIS,2891,237104600.39491448
CEC2017-F1,ARPSO-EIS,2892,236882644.96417025
CEC2017-F1,ARPSO-EIS,2893,235440313.68159267
CEC2017-F1,ARPSO-EIS,2894,235308694.84267485
CEC2017-F1,ARPSO-EIS,2895,234995950.96645543
CEC2017-F1,ARPSO-EIS,2896,234874110.687112
CEC2017-F1,ARPSO-EIS,2897,233767629.39968216
CEC2017-F1,ARPSO-EIS,2898,233250991.0775338
CEC2017-F1,ARPSO-EIS,2899,232925062.10712105
CEC2017-F1,ARPSO-EIS,2900,231333924.24220708
CEC2017-F1,ARPSO-EIS,2901,231269225.9343756
CEC2017-F1,ARPSO-EIS,2902,230429909.64052132
CEC2017-F1,ARPSO-EIS,2903,229930580.18156108
CEC2017-F1,ARPSO-EIS,2904,226858208.26679128
CEC2017-F1,ARPSO-EIS,2905,214995565.32019672
CEC2017-F1,ARPSO-EIS,2906,197228342.1345925
CEC2017-F1,ARPSO-EIS,2907,186268853.8113321
CEC2017-F1,ARPSO-EIS,2908,172637647.11860925
CEC2017-F1,ARPSO-EIS,2909,169386673.51937306
CEC2017-F1,ARPSO-EIS,2910,165748841.28014454
CEC2017-F1,ARPSO-EIS,2911,160858861.29923803
CEC2017-F1,ARPSO-EIS,2912,158699766.83122262
CEC2017-F1,ARPSO-EIS,2913,158641534.24629027
CEC2017-F1,ARPSO-EIS,2914,156341866.93593785
CEC2017-F1,ARPSO-EIS,2915,155629195.71962902
CEC2017-F1,ARPSO-EIS,2916,155021515.71129826
CEC2017-F1,ARPSO-EIS,2917,153934624.6920508
CEC2017-F1,ARPSO-EIS,2918,153763399.1544757
CEC2017-F1,ARPSO-EIS,2919,153160001.73076594
CEC2017-F1,ARPSO-EIS,2920,153080598.5025176
CEC2017-F1,ARPSO-EIS,2921,152384228.2659349
CEC2017-F1,ARPSO-EIS,2922,151741679.94356164
CEC2017-F1,ARPSO-EIS,2923,151663693.5988842
CEC2017-F1,ARPSO-EIS,2924,149813066.9965574
CEC2017-F1,ARPSO-EIS,2925,148650666.7054231
CEC2017-F1,ARPSO-EIS,2926,148442331.96445668
CEC2017-F1,ARPSO-EIS,2927,148352102.6207929
CEC2017-F1,ARPSO-EIS,2928,147809776.3631681
CEC2017-F1,ARPSO-EIS,2929,146764327.92913535
CEC2017-F1,ARPSO-EIS,2930,145569299.61178064
CEC2017-F1,ARPSO-EIS,2931,145209053.67731246
CEC2017-F1,ARPSO-EIS,2932,145127906.7372776
CEC2017-F1,ARPSO-EIS,2933,144906470.74897054
CEC2017-F1,ARPSO-EIS,2934,144526635.97123468
CEC2017-F1,ARPSO-EIS,2935,143410988.88815007
CEC2017-F1,ARPSO-EIS,2936,143004075.47500926
CEC2017-F1,ARPSO-EIS,2937,142972555.14080447
CEC2017-F1,ARPSO-EIS,2938,142799204.90139934
CEC2017-F1,ARPSO-EIS,2939,142721045.05302158
CEC2017-F1,ARPSO-EIS,2940,142659110.6198204
CEC2017-F1,ARPSO-EIS,2941,142124846.18959248
CEC2017-F1,ARPSO-EIS,2942,141907732.2459206
CEC2017-F1,ARPSO-EIS,2943,141742098.52350315
CEC2017-F1,ARPSO-EIS,2944,141548385.62054345
CEC2017-F1,ARPSO-EIS,2945,141151744.22949353
CEC2017-F1,ARPSO-EIS,2946,140935725.76590708
CEC2017-F1,ARPSO-EIS,2947,140807672.85032225
CEC2017-F1,ARPSO-EIS,2948,140516990.6482753
CEC2017-F1,ARPSO-EIS,2949,133699303.16022222
CEC2017-F1,ARPSO-EIS,2950,125560306.72514787
CEC2017-F1,ARPSO-EIS,2951,123858711.709527
CEC2017-F1,ARPSO-EIS,2952,123012011.67459288
CEC2017-F1,ARPSO-EIS,2953,122168180.2845417
CEC2017-F1,ARPSO-EIS,2954,121827125.71517538
CEC2017-F1,ARPSO-EIS,2955,121191349.84647033
CEC2017-F1,ARPSO-EIS,2956,120474035.68025994
CEC2017-F1,ARPSO-EIS,2957,112671527.83270374
CEC2017-F1,ARPSO-EIS,2958,105351400.29960516
CEC2017-F1,ARPSO-EIS,2959,101838124.05496278
CEC2017-F1,ARPSO-EIS,2960,101499190.91185932
CEC2017-F1,ARPSO-EIS,2961,101001886.0428731
CEC2017-F1,ARPSO-EIS,2962,100430310.47045209
CEC2017-F1,ARPSO-EIS,2963,99979597.65839456
CEC2017-F1,ARPSO-EIS,2964,97664664.61651774
CEC2017-F1,ARPSO-EIS,2965,96444896.6624694
CEC2017-F1,ARPSO-EIS,2966,94924857.76071946
CEC2017-F1,ARPSO-EIS,2967,92481768.56668088
CEC2017-F1,ARPSO-EIS,2968,92215111.05997734
CEC2017-F1,ARPSO-EIS,2969,92119848.36481091
CEC2017-F1,ARPSO-EIS,2970,91784210.24418272
CEC2017-F1,ARPSO-EIS,2971,91137119.459492
CEC2017-F1,ARPSO-EIS,2972,90757465.984664
CEC2017-F1,ARPSO-EIS,2973,90209603.2898306
CEC2017-F1,ARPSO-EIS,2974,90157242.29894713
CEC2017-F1,ARPSO-EIS,2975,89686069.69302605
CEC2017-F1,ARPSO-EIS,2976,89498210.00943032
CEC2017-F1,ARPSO-EIS,2977,89452566.03705831
CEC2017-F1,ARPSO-EIS,2978,89215110.4700887
CEC2017-F1,ARPSO-EIS,2979,89175653.64195149
CEC2017-F1,ARPSO-EIS,2980,89032800.21847044
CEC2017-F1,ARPSO-EIS,2981,88879456.11313643
CEC2017-F1,ARPSO-EIS,2982,88253640.73852268
CEC2017-F1,ARPSO-EIS,2983,87923313.46472318
CEC2017-F1,ARPSO-EIS,2984,87055454.73993348
CEC2017-F1,ARPSO-EIS,2985,86833333.5122576
CEC2017-F1,ARPSO-EIS,2986,86797272.8990069
CEC2017-F1,ARPSO-EIS,2987,86414717.07133946
CEC2017-F1,ARPSO-EIS,2988,86293083.81288096
CEC2017-F1,ARPSO-EIS,2989,86150363.55040711
CEC2017-F1,ARPSO-EIS,2990,86045298.44630006
CEC2017-F1,ARPSO-EIS,2991,85917118.35909735
CEC2017-F1,ARPSO-EIS,2992,85779575.00891444
CEC2017-F1,ARPSO-EIS,2993,85437254.79963921
CEC2017-F1,ARPSO-EIS,2994,85426483.53756256
CEC2017-F1,ARPSO-EIS,2995,84818888.0304869
CEC2017-F1,ARPSO-EIS,2996,84758494.3180248
CEC2017-F1,ARPSO-EIS,2997,84219236.14096442
CEC2017-F1,ARPSO-EIS,2998,83905675.39943841
CEC2017-F1,ARPSO-EIS,2999,83594970.83057527
CEC2017-F1,ARPSO-EIS,3000,83400779.9189134
