Function,FunctionID,Algorithm,Run,Seed,BestFitness,Fopt,BestError,RestartCount,RestartedParticlesTotal,Runtime,FEs
F9,9,ARPSO-Fixed,28,21161457,-2060.3895744684887,900.0,0.0,1596,15960,37.778465032577515,300000
F9,9,ARPSO-Fixed,30,21161459,-3945.663896705424,900.0,0.0,1695,16950,36.56910490989685,300000
F9,9,ARPSO-Fixed,29,21161458,-1769.7436412780662,900.0,0.0,1965,19650,39.61987113952637,300000
F9,9,ARPSO-Global,1,21162430,-3307.880880029563,900.0,0.0,1316,8236,38.754961252212524,300000
F9,9,ARPSO-Global,2,21162431,-3699.358526294054,900.0,0.0,1355,8705,36.988688945770264,300000
F9,9,ARPSO-Global,3,21162432,-3865.994139131537,900.0,0.0,1236,8330,37.54835033416748,300000
F9,9,ARPSO-Global,4,21162433,-5982.348645206344,900.0,0.0,1141,7126,37.019333362579346,300000
F9,9,ARPSO-Global,6,21162435,-3178.5343480091906,900.0,0.0,1121,6950,36.89755463600159,300000
F9,9,ARPSO-Global,5,21162434,-2045.9505854919753,900.0,0.0,1163,7234,38.59306597709656,300000
F9,9,ARPSO-Global,7,21162436,-3252.5607571007968,900.0,0.0,1244,7840,36.52055025100708,300000
F9,9,ARPSO-Global,8,21162437,-5095.760420021528,900.0,0.0,1309,8659,36.63844633102417,300000
F9,9,ARPSO-Global,9,21162438,-3221.957546284397,900.0,0.0,1356,8955,38.648919343948364,300000
F9,9,ARPSO-Global,10,21162439,-1200.3050494402905,900.0,0.0,1273,8248,37.44511127471924,300000
F9,9,ARPSO-Global,11,21162440,-1608.0547519571555,900.0,0.0,1276,8278,40.123823404312134,300000
F9,9,ARPSO-Global,12,21162441,-1968.892568657222,900.0,0.0,1129,6915,39.15412878990173,300000
F9,9,ARPSO-Global,13,21162442,-2841.793178465079,900.0,0.0,1331,8731,36.56616830825806,300000
F9,9,ARPSO-Global,14,21162443,-2408.5417868584336,900.0,0.0,1184,7329,39.66539239883423,300000
F9,9,ARPSO-Global,16,21162445,-4390.2423539058145,900.0,0.0,1273,8237,37.43794226646423,300000
F9,9,ARPSO-Global,15,21162444,-2714.7105496426284,900.0,0.0,1304,8478,41.58227467536926,300000
F9,9,ARPSO-Global,17,21162446,-3690.5482921890907,900.0,0.0,1189,7731,37.783403635025024,300000
F9,9,ARPSO-Global,18,21162447,-2829.650220825304,900.0,0.0,1066,6569,38.35747718811035,300000
F9,9,ARPSO-Global,19,21162448,-3620.495327629502,900.0,0.0,1309,8189,39.62880897521973,300000
F9,9,ARPSO-Global,20,21162449,-2309.9873214363597,900.0,0.0,1143,7244,37.71530532836914,300000
F9,9,ARPSO-Global,21,21162450,-1911.3847234337445,900.0,0.0,1252,8040,37.003570318222046,300000
F9,9,ARPSO-Global,22,21162451,-4962.050907538003,900.0,0.0,1060,6473,37.57244825363159,300000
F9,9,ARPSO-Global,23,21162452,-3948.0213669298937,900.0,0.0,1199,7550,36.9293098449707,300000
F9,9,ARPSO-Global,24,21162453,-3613.2458341525635,900.0,0.0,959,5748,37.30724287033081,300000
F9,9,ARPSO-Global,25,21162454,-3742.710663133519,900.0,0.0,1217,7592,38.22414779663086,300000
F9,9,ARPSO-Global,26,21162455,-2922.1517640541133,900.0,0.0,1408,9419,39.69426083564758,300000
F9,9,ARPSO-Global,28,21162457,-4198.1304927446035,900.0,0.0,1208,7661,40.71283531188965,300000
F9,9,ARPSO-Global,27,21162456,-2042.4250810930098,900.0,0.0,1318,8533,43.041847467422485,300000
F9,9,ARPSO-Global,29,21162458,-4016.8665492262517,900.0,0.0,1385,9000,37.7169303894043,300000
F9,9,ARPSO-Global,30,21162459,-3356.520137487969,900.0,0.0,1222,7583,38.38367247581482,300000
F9,9,ARPSO-Local,3,21163432,-1296.034766296134,900.0,0.0,3110,35300,37.43169593811035,300000
F9,9,ARPSO-Local,1,21163430,-3118.570806082571,900.0,0.0,3171,34749,42.74727916717529,300000
F9,9,ARPSO-Local,2,21163431,-2641.7854065823776,900.0,0.0,3489,39750,43.797871828079224,300000
F9,9,ARPSO-Local,4,21163433,-1669.8860373635416,900.0,0.0,2880,31334,43.60519528388977,300000
F9,9,ARPSO-Local,6,21163435,-3537.5679730145275,900.0,0.0,3339,36142,42.45852494239807,300000
F9,9,ARPSO-Local,5,21163434,-2384.966716713123,900.0,0.0,3289,35681,43.142237186431885,300000
F9,9,ARPSO-Local,7,21163436,-2886.0065741984818,900.0,0.0,3090,35150,40.465476274490356,300000
F9,9,ARPSO-Local,8,21163437,-2703.315394324969,900.0,0.0,2963,34283,44.053558111190796,300000
F9,9,ARPSO-Local,9,21163438,-2380.87207261008,900.0,0.0,2948,33227,41.087451457977295,300000
F9,9,ARPSO-Local,11,21163440,-2696.5287573280657,900.0,0.0,3112,34780,44.71198606491089,300000
F9,9,ARPSO-Local,10,21163439,-2302.0688059050044,900.0,0.0,2876,33184,49.19655132293701,300000
F9,9,ARPSO-Local,12,21163441,-2449.6363238753747,900.0,0.0,2900,32623,43.7098913192749,300000
F9,9,ARPSO-Local,13,21163442,-3114.7331044898674,900.0,0.0,3073,33669,37.25104546546936,300000
F9,9,ARPSO-Local,15,21163444,-2475.883094854029,900.0,0.0,3069,33623,39.241663455963135,300000
F9,9,ARPSO-Local,14,21163443,-3666.2038295207894,900.0,0.0,3092,34513,44.76684212684631,300000
F9,9,ARPSO-Local,16,21163445,-3683.3548558080583,900.0,0.0,2917,32941,37.845396757125854,300000
F9,9,ARPSO-Local,17,21163446,-3668.290330317941,900.0,0.0,2927,32062,42.79654598236084,300000
F9,9,ARPSO-Local,18,21163447,-2068.008221490387,900.0,0.0,3223,34900,36.87027597427368,300000
F9,9,ARPSO-Local,20,21163449,-5014.848952180422,900.0,0.0,2958,33050,38.899157762527466,300000
F9,9,ARPSO-Local,19,21163448,-2896.466288582069,900.0,0.0,3090,35050,43.1540904045105,300000
F9,9,ARPSO-Local,21,21163450,-2399.3230435258283,900.0,0.0,2967,33130,42.65409183502197,300000
F9,9,ARPSO-Local,22,21163451,-2586.5529015463653,900.0,0.0,3079,36011,41.68875765800476,300000
F9,9,ARPSO-Local,23,21163452,-2481.178469579965,900.0,0.0,2944,31700,42.47595405578613,300000
F9,9,ARPSO-Local,24,21163453,-2236.693115045833,900.0,0.0,2996,34176,41.202616691589355,300000
F9,9,ARPSO-Local,25,21163454,-3043.5882774434285,900.0,0.0,3361,37700,41.123270750045776,300000
F9,9,ARPSO-Local,26,21163455,-636.6269803317882,900.0,0.0,3167,36554,42.75440263748169,300000
F9,9,ARPSO-Local,28,21163457,-2097.4622421035547,900.0,0.0,2876,32467,40.403870582580566,300000
F9,9,ARPSO-Local,27,21163456,-3701.5733528295495,900.0,0.0,3206,33784,43.02019953727722,300000
F9,9,ARPSO-Local,29,21163458,-3436.2540638280007,900.0,0.0,2915,31650,40.15536570549011,300000
F9,9,ARPSO-Local,30,21163459,-4020.960535185728,900.0,0.0,2950,34000,38.84315752983093,300000
F9,9,ARPSO-SRR,1,21164430,-4698.7609341527095,900.0,0.0,2137,14611,37.09139370918274,300000
F9,9,ARPSO-SRR,2,21164431,-2435.571897595015,900.0,0.0,2123,14774,36.58299541473389,300000
F9,9,ARPSO-SRR,3,21164432,-3421.4604023826323,900.0,0.0,2235,15176,39.27835536003113,300000
F9,9,ARPSO-SRR,4,21164433,-1130.312149800231,900.0,0.0,2592,19141,39.88394522666931,300000
F9,9,ARPSO-SRR,5,21164434,-1676.807104215064,900.0,0.0,2490,17150,40.58633756637573,300000
F9,9,ARPSO-SRR,6,21164435,-4651.796673457433,900.0,0.0,2268,15979,41.293723583221436,300000
F9,9,ARPSO-SRR,7,21164436,-670.7841171308555,900.0,0.0,2453,16974,45.05987334251404,300000
F9,9,ARPSO-SRR,9,21164438,-4217.6733866531395,900.0,0.0,2133,14327,44.260205030441284,300000
F9,9,ARPSO-SRR,8,21164437,-1563.2459022329804,900.0,0.0,2439,16650,44.471843242645264,300000
F9,9,ARPSO-SRR,10,21164439,-3717.734379812089,900.0,0.0,2636,18780,46.35377025604248,300000
F9,9,ARPSO-SRR,11,21164440,-2436.6937883651426,900.0,0.0,2516,18160,43.10363578796387,300000
F9,9,ARPSO-SRR,12,21164441,-3290.5262438165955,900.0,0.0,2491,18372,43.04171085357666,300000
F9,9,ARPSO-SRR,13,21164442,-4210.314983159602,900.0,0.0,2533,18586,42.539485454559326,300000
F9,9,ARPSO-SRR,14,21164443,-3016.473943255325,900.0,0.0,2442,16960,44.289103746414185,300000
F9,9,ARPSO-SRR,15,21164444,-4378.631857819648,900.0,0.0,2351,16250,41.619304895401,300000
F9,9,ARPSO-SRR,17,21164446,-4514.616895901581,900.0,0.0,2537,17941,40.767969608306885,300000
F9,9,ARPSO-SRR,16,21164445,-4641.078113412834,900.0,0.0,2451,17671,41.77561950683594,300000
F9,9,ARPSO-SRR,18,21164447,-2325.225555866302,900.0,0.0,2526,18192,47.58396625518799,300000
F9,9,ARPSO-SRR,19,21164448,-2005.2622421770757,900.0,0.0,2409,17052,46.95112371444702,300000
F9,9,ARPSO-SRR,20,21164449,-1769.8098675196943,900.0,0.0,2108,14291,44.83122372627258,300000
F9,9,ARPSO-SRR,21,21164450,-3971.261691046071,900.0,0.0,2504,17469,47.438480377197266,300000
F9,9,ARPSO-SRR,22,21164451,-4232.18656835625,900.0,0.0,2554,18466,54.139556646347046,300000
F9,9,ARPSO-SRR,23,21164452,1195.1433414232943,900.0,295.14334142329426,2246,15127,50.174949407577515,300000
F9,9,ARPSO-SRR,25,21164454,-1908.6701327173432,900.0,0.0,2552,17967,47.36543655395508,300000
F9,9,ARPSO-SRR,24,21164453,-3062.108403814469,900.0,0.0,2409,16684,54.05496788024902,300000
F9,9,ARPSO-SRR,26,21164455,-2112.6618143654396,900.0,0.0,2264,15522,46.55141520500183,300000
F9,9,ARPSO-SRR,27,21164456,-2580.2124699350006,900.0,0.0,2259,15775,44.479294776916504,300000
F9,9,ARPSO-SRR,28,21164457,-4865.285337289424,900.0,0.0,2360,16239,49.33838200569153,300000
F9,9,ARPSO-SRR,29,21164458,-2141.9156667793013,900.0,0.0,2561,17816,46.25812101364136,300000
F9,9,ARPSO-EIS,2,21165431,-1907.7777640448385,900.0,0.0,1145,6639,43.068949460983276,300000
F9,9,ARPSO-SRR,30,21164459,-2538.477600703376,900.0,0.0,2486,17444,51.086222410202026,300000
F9,9,ARPSO-EIS,1,21165430,-2655.9036886633294,900.0,0.0,1363,8153,52.01642823219299,300000
F9,9,ARPSO-EIS,4,21165433,-4425.279599286816,900.0,0.0,1172,6806,46.8301055431366,300000
F9,9,ARPSO-EIS,3,21165432,-3845.0188908170494,900.0,0.0,1242,7234,54.97126507759094,300000
F9,9,ARPSO-EIS,5,21165434,-3897.309214290417,900.0,0.0,1206,7154,44.159672021865845,300000
F9,9,ARPSO-EIS,6,21165435,-2557.322539286577,900.0,0.0,1465,8847,47.64448690414429,300000
F9,9,ARPSO-EIS,7,21165436,-2014.2380799163893,900.0,0.0,1107,6386,44.52270579338074,300000
F9,9,ARPSO-EIS,8,21165437,-5684.634001645289,900.0,0.0,1391,8446,45.63289022445679,300000
F9,9,ARPSO-EIS,9,21165438,-4133.8290904873575,900.0,0.0,1189,6914,45.29098916053772,300000
F9,9,ARPSO-EIS,10,21165439,-6118.82705377616,900.0,0.0,1488,9150,40.31283712387085,300000
F9,9,ARPSO-EIS,11,21165440,-3272.0412483395703,900.0,0.0,1456,8734,41.387728691101074,300000
F9,9,ARPSO-EIS,12,21165441,-3915.093582887883,900.0,0.0,1349,7987,41.713738203048706,300000
F9,9,ARPSO-EIS,13,21165442,-2430.9116096695307,900.0,0.0,1338,8039,41.38431715965271,300000
F9,9,ARPSO-EIS,14,21165443,-3272.7284520517824,900.0,0.0,1384,8266,41.15048098564148,300000
F9,9,ARPSO-EIS,15,21165444,-2749.602443928012,900.0,0.0,1154,6850,39.733875036239624,300000
F9,9,ARPSO-EIS,17,21165446,-1326.5702353542893,900.0,0.0,1158,6848,39.28741121292114,300000
F9,9,ARPSO-EIS,16,21165445,-5538.079537808353,900.0,0.0,1126,6505,42.07565975189209,300000
F9,9,ARPSO-EIS,18,21165447,-3447.475211100067,900.0,0.0,1253,7412,40.17749643325806,300000
F9,9,ARPSO-EIS,20,21165449,-4072.95859936154,900.0,0.0,1115,6558,37.18469548225403,300000
F9,9,ARPSO-EIS,19,21165448,-675.4875458990809,900.0,0.0,1131,6634,39.20221138000488,300000
F9,9,ARPSO-EIS,21,21165450,-2723.656016276116,900.0,0.0,1053,6114,38.59716606140137,300000
F9,9,ARPSO-EIS,23,21165452,-5101.187757976852,900.0,0.0,1205,7200,40.24824833869934,300000
F9,9,ARPSO-EIS,22,21165451,-1584.899982962821,900.0,0.0,1362,8234,41.92717099189758,300000
F9,9,ARPSO-EIS,24,21165453,-3977.5917661556596,900.0,0.0,1345,8162,41.14702033996582,300000
F9,9,ARPSO-EIS,26,21165455,-1377.6007749304626,900.0,0.0,1264,7567,40.812631607055664,300000
F9,9,ARPSO-EIS,25,21165454,-3564.700451668861,900.0,0.0,1231,7373,43.20619869232178,300000
F9,9,ARPSO-EIS,27,21165456,-136.07547233895457,900.0,0.0,1261,7443,40.29360818862915,300000
F9,9,ARPSO-EIS,28,21165457,-2024.4900309176355,900.0,0.0,1372,8215,42.030081272125244,300000
F10,10,PSO-RS,1,21260430,25490.57479711283,1000.0,24490.57479711283,1197,7408,27.836223602294922,300000
F9,9,ARPSO-EIS,29,21165458,-2124.2272881473946,900.0,0.0,1175,6850,43.01575708389282,300000
F9,9,ARPSO-EIS,30,21165459,-3236.9094470033415,900.0,0.0,1247,7304,40.778587341308594,300000
F10,10,PSO-RS,2,21260431,36320.4278269907,1000.0,35320.4278269907,1283,7941,25.967689990997314,300000
F10,10,PSO-RS,3,21260432,74065.86663820046,1000.0,73065.86663820046,1199,7862,26.93751811981201,300000
F10,10,PSO-RS,4,21260433,31319.002759077826,1000.0,30319.002759077826,1267,8418,26.165708780288696,300000
F10,10,PSO-RS,5,21260434,44321.219926152786,1000.0,43321.219926152786,1214,7897,26.375102519989014,300000
F10,10,PSO-RS,7,21260436,3603.8620352254256,1000.0,2603.8620352254256,1166,7015,24.930167198181152,300000
F10,10,PSO-RS,6,21260435,6987.33562822723,1000.0,5987.33562822723,1268,7647,26.327282905578613,300000
F10,10,PSO-RS,8,21260437,5286.4489341835615,1000.0,4286.4489341835615,1127,6960,26.89283013343811,300000
F10,10,PSO-RS,9,21260438,28888.318476620178,1000.0,27888.318476620178,1156,7186,24.680365562438965,300000
F10,10,PSO-RS,10,21260439,94812.31939544776,1000.0,93812.31939544776,1027,6644,24.805606365203857,300000
F10,10,PSO-RS,11,21260440,88117.20535077988,1000.0,87117.20535077988,1360,8907,25.74937152862549,300000
F10,10,PSO-RS,12,21260441,4928.342838775395,1000.0,3928.3428387753947,1198,7354,25.204565048217773,300000
F10,10,PSO-RS,13,21260442,41501.05567099173,1000.0,40501.05567099173,1208,7721,24.765005588531494,300000
F10,10,PSO-RS,14,21260443,23810.439799356638,1000.0,22810.439799356638,1229,7518,24.60998272895813,300000
F10,10,PSO-RS,15,21260444,16028.294879733621,1000.0,15028.294879733621,1369,8770,26.105571269989014,300000
F10,10,PSO-RS,16,21260445,64456.408365225354,1000.0,63456.408365225354,1360,8972,25.290231466293335,300000
F10,10,PSO-RS,17,21260446,3862.9521207532534,1000.0,2862.9521207532534,1140,7114,26.12365698814392,300000
F10,10,PSO-RS,18,21260447,65998.87931354567,1000.0,64998.879313545665,1268,8222,26.359724044799805,300000
F10,10,PSO-RS,19,21260448,35072.27182382813,1000.0,34072.27182382813,1014,6512,26.52079749107361,300000
F10,10,PSO-RS,20,21260449,3153.9805116409207,1000.0,2153.9805116409207,1097,6961,28.621567964553833,300000
F10,10,PSO-RS,22,21260451,3487.757956881646,1000.0,2487.757956881646,1186,7483,24.75072431564331,300000
F10,10,PSO-RS,21,21260450,72057.02115536702,1000.0,71057.02115536702,986,6513,31.373645782470703,300000
F10,10,PSO-RS,23,21260452,21606.651598609984,1000.0,20606.651598609984,1094,7203,31.797102212905884,300000
F10,10,PSO-RS,24,21260453,16246.425981255032,1000.0,15246.425981255032,1160,7072,29.12629222869873,300000
F10,10,PSO-RS,25,21260454,90074.27994501013,1000.0,89074.27994501013,1210,8173,24.723027229309082,300000
F10,10,PSO-RS,26,21260455,16272.780886078064,1000.0,15272.780886078064,1276,7855,26.235020875930786,300000
F10,10,PSO-RS,28,21260457,11814.524543228588,1000.0,10814.524543228588,1179,7457,26.6105055809021,300000
F10,10,PSO-RS,27,21260456,4781.3304245339295,1000.0,3781.3304245339295,1237,7450,31.503612995147705,300000
F10,10,PSO-RS,29,21260458,49385.32992426268,1000.0,48385.32992426268,1245,7708,28.320981740951538,300000
F10,10,ARPSO-Fixed,2,21261431,73205.58502935074,1000.0,72205.58502935074,1318,13180,27.588740348815918,300000
F10,10,PSO-RS,30,21260459,79117.72783669048,1000.0,78117.72783669048,1224,8021,32.35528755187988,300000
F10,10,ARPSO-Fixed,1,21261430,6008.465529371511,1000.0,5008.465529371511,1408,14080,32.46181321144104,300000
F10,10,ARPSO-Fixed,3,21261432,16518.235085123702,1000.0,15518.235085123702,1301,13010,27.70570468902588,300000
F10,10,ARPSO-Fixed,4,21261433,13956.521866221941,1000.0,12956.521866221941,1438,14380,27.99083137512207,300000
F10,10,ARPSO-Fixed,5,21261434,75259.31305823359,1000.0,74259.31305823359,1337,13370,24.477182388305664,300000
F10,10,ARPSO-Fixed,6,21261435,55724.93788397639,1000.0,54724.93788397639,1345,13450,26.926621913909912,300000
F10,10,ARPSO-Fixed,7,21261436,7665.160616235888,1000.0,6665.160616235888,1329,13290,25.76768660545349,300000
F10,10,ARPSO-Fixed,8,21261437,24882.68547915183,1000.0,23882.68547915183,1228,12280,23.990520238876343,300000
F10,10,ARPSO-Fixed,9,21261438,3196.0245806466287,1000.0,2196.0245806466287,1333,13330,24.59730839729309,300000
F10,10,ARPSO-Fixed,11,21261440,59910.91262130458,1000.0,58910.91262130458,1622,16220,24.84409260749817,300000
F10,10,ARPSO-Fixed,10,21261439,9761.310539349637,1000.0,8761.310539349637,1251,12510,25.749362468719482,300000
F10,10,ARPSO-Fixed,12,21261441,33461.322675140356,1000.0,32461.322675140356,1449,14490,25.382302284240723,300000
F10,10,ARPSO-Fixed,13,21261442,41508.45925674276,1000.0,40508.45925674276,1397,13970,25.873807430267334,300000
F10,10,ARPSO-Fixed,14,21261443,4987.995478370065,1000.0,3987.995478370065,1400,14000,24.69774580001831,300000
F10,10,ARPSO-Fixed,15,21261444,1777.0829850556893,1000.0,777.0829850556893,1359,13590,24.99677085876465,300000
F10,10,ARPSO-Fixed,17,21261446,41270.30256048016,1000.0,40270.30256048016,1427,14270,26.272570610046387,300000
F10,10,ARPSO-Fixed,16,21261445,17311.446907186644,1000.0,16311.446907186644,1379,13790,27.721011877059937,300000
F10,10,ARPSO-Fixed,18,21261447,7449.579006585541,1000.0,6449.579006585541,1299,12990,28.746469020843506,300000
F10,10,ARPSO-Fixed,19,21261448,58765.35507933031,1000.0,57765.35507933031,1253,12530,28.18698501586914,300000
F10,10,ARPSO-Fixed,20,21261449,1868.0696430200915,1000.0,868.0696430200915,1259,12590,27.671136379241943,300000
F10,10,ARPSO-Fixed,21,21261450,1796.8054398991114,1000.0,796.8054398991114,1320,13200,27.51625394821167,300000
F10,10,ARPSO-Fixed,22,21261451,5663.999147576971,1000.0,4663.999147576971,1390,13900,26.899186849594116,300000
F10,10,ARPSO-Fixed,23,21261452,31151.24522668978,1000.0,30151.24522668978,1362,13620,28.39821434020996,300000
F10,10,ARPSO-Fixed,24,21261453,4214.763237833306,1000.0,3214.7632378333064,1341,13410,25.37585473060608,300000
F10,10,ARPSO-Fixed,25,21261454,12956.931292005856,1000.0,11956.931292005856,1428,14280,27.861594200134277,300000
F10,10,ARPSO-Fixed,26,21261455,51392.34309994638,1000.0,50392.34309994638,1303,13030,25.132831811904907,300000
F10,10,ARPSO-Fixed,28,21261457,44720.65971006693,1000.0,43720.65971006693,1280,12800,24.52800989151001,300000
F10,10,ARPSO-Fixed,27,21261456,8175.824387304592,1000.0,7175.824387304592,1420,14200,26.561954498291016,300000
F10,10,ARPSO-Fixed,29,21261458,54393.941895558215,1000.0,53393.941895558215,1405,14050,23.945762634277344,300000
F10,10,ARPSO-Fixed,30,21261459,6749.237375992036,1000.0,5749.237375992036,1392,13920,26.287588119506836,300000
F10,10,ARPSO-Global,1,21262430,35969.025650180745,1000.0,34969.025650180745,1269,7866,25.815449237823486,300000
F10,10,ARPSO-Global,3,21262432,50823.877466958125,1000.0,49823.877466958125,1209,8033,25.460495233535767,300000
F10,10,ARPSO-Global,2,21262431,71831.01985720785,1000.0,70831.01985720785,1374,8883,28.102224826812744,300000
F10,10,ARPSO-Global,4,21262433,103174.07524994265,1000.0,102174.07524994265,1263,8238,25.91566276550293,300000
F10,10,ARPSO-Global,5,21262434,14290.16962307391,1000.0,13290.16962307391,1333,8798,25.704078435897827,300000
F10,10,ARPSO-Global,6,21262435,47048.486674902524,1000.0,46048.486674902524,1345,8315,31.00116801261902,300000
F10,10,ARPSO-Global,7,21262436,64646.54374481245,1000.0,63646.54374481245,1354,8973,30.254436254501343,300000
F10,10,ARPSO-Global,8,21262437,16091.900342922916,1000.0,15091.900342922916,1219,8070,27.484477758407593,300000
F10,10,ARPSO-Global,9,21262438,3927.650107266608,1000.0,2927.650107266608,1247,7800,27.7136332988739,300000
F10,10,ARPSO-Global,10,21262439,5676.088392616403,1000.0,4676.088392616403,356,2030,26.497170209884644,300000
F10,10,ARPSO-Global,11,21262440,78938.40133141713,1000.0,77938.40133141713,1256,8408,30.74737024307251,300000
F10,10,ARPSO-Global,13,21262442,60612.201592646816,1000.0,59612.201592646816,1277,8583,26.942270517349243,300000
F10,10,ARPSO-Global,12,21262441,17669.69782188267,1000.0,16669.69782188267,1210,8063,29.547001361846924,300000
F10,10,ARPSO-Global,15,21262444,52163.16341798753,1000.0,51163.16341798753,1270,7958,24.680159091949463,300000
F10,10,ARPSO-Global,16,21262445,49288.281032248764,1000.0,48288.281032248764,1302,8539,24.21286654472351,300000
F10,10,ARPSO-Global,14,21262443,5288.5865438706105,1000.0,4288.5865438706105,1387,8579,31.99717378616333,300000
F10,10,ARPSO-Global,17,21262446,43288.17336058525,1000.0,42288.17336058525,1222,7889,29.12499213218689,300000
F10,10,ARPSO-Global,18,21262447,43953.84572753562,1000.0,42953.84572753562,1270,8018,26.721677780151367,300000
F10,10,ARPSO-Global,19,21262448,84536.10986794505,1000.0,83536.10986794505,1439,9479,27.351150274276733,300000
