FunctionID,Function,Algorithm,FE,MeanBestError,StdBestError
11,F11,ARPSO-EIS,55000,125037049.75921196,59536572.224531755
11,F11,ARPSO-EIS,60000,108477623.10720152,60793840.995274745
11,F11,ARPSO-EIS,65000,86376123.79068255,51643102.65188523
11,F11,ARPSO-EIS,70000,71914593.65033083,50842848.88347116
11,F11,ARPSO-EIS,75000,64925407.19380823,47353645.60930912
11,F11,ARPSO-EIS,80000,52350675.157479316,39189152.257593796
11,F11,ARPSO-EIS,85000,39643045.66261234,34387410.86064278
11,F11,ARPSO-EIS,90000,31213967.806730118,32778234.542047407
11,F11,ARPSO-EIS,95000,21691199.640899293,20374960.582226913
11,F11,ARPSO-EIS,100000,15976473.287252316,11819512.103358872
11,F11,ARPSO-EIS,105000,12936815.177845385,9823534.996565402
11,F11,ARPSO-EIS,110000,10583134.704055041,8494511.571781728
11,F11,ARPSO-EIS,115000,8748340.772909783,7299917.888538849
11,F11,ARPSO-EIS,120000,7654575.4001597185,6742379.218155832
11,F11,ARPSO-EIS,125000,6617960.982456044,6489184.982804336
11,F11,ARPSO-EIS,130000,6157155.108386323,6305440.5293258345
11,F11,ARPSO-EIS,135000,5563513.06824992,5960027.125863774
11,F11,ARPSO-EIS,140000,5171421.72652507,5984860.609764506
11,F11,ARPSO-EIS,145000,4971358.338752255,5942240.922130119
11,F11,ARPSO-EIS,150000,4851613.021589696,5944881.684982484
11,F11,ARPSO-EIS,155000,4716143.824562631,5849633.120765096
11,F11,ARPSO-EIS,160000,4540269.846793192,5780800.633300314
11,F11,ARPSO-EIS,165000,4485747.756896031,5718248.235427335
11,F11,ARPSO-EIS,170000,4453717.346814811,5701140.872079628
11,F11,ARPSO-EIS,175000,4419624.52939847,5660853.172430762
11,F11,ARPSO-EIS,180000,4362269.060803377,5630931.9803359695
11,F11,ARPSO-EIS,185000,4270140.502546448,5620786.502747872
11,F11,ARPSO-EIS,190000,4224489.796611988,5600026.394765506
11,F11,ARPSO-EIS,195000,4184113.2745630774,5575670.65334434
11,F11,ARPSO-EIS,200000,4136721.84227986,5581095.864727795
11,F11,ARPSO-EIS,205000,4100022.1186296465,5574491.628611251
11,F11,ARPSO-EIS,210000,4091508.974430445,5574572.189341357
11,F11,ARPSO-EIS,215000,4088773.814723088,5573730.533528729
11,F11,ARPSO-EIS,220000,4083446.186305363,5576665.203114569
11,F11,ARPSO-EIS,225000,4081930.977881127,5576693.801795781
11,F11,ARPSO-EIS,230000,4074629.7660784787,5580373.615217655
11,F11,ARPSO-EIS,235000,4071409.509637759,5581717.445011722
11,F11,ARPSO-EIS,240000,4068750.1507709855,5581567.961173193
11,F11,ARPSO-EIS,245000,4064498.4577136156,5583348.623241875
11,F11,ARPSO-EIS,250000,4060452.3157053567,5585377.718680716
11,F11,ARPSO-EIS,255000,4034839.787511408,5596169.342900874
11,F11,ARPSO-EIS,260000,3978916.3509376217,5613313.712680334
11,F11,ARPSO-EIS,265000,3973094.4887586427,5613621.736933623
11,F11,ARPSO-EIS,270000,3969940.6688346225,5612986.350427438
11,F11,ARPSO-EIS,275000,3967514.3059948827,5612794.8172863675
11,F11,ARPSO-EIS,280000,3963433.8170134854,5613566.256319603
11,F11,ARPSO-EIS,285000,3962333.2434319616,5613803.643211021
11,F11,ARPSO-EIS,290000,3961135.3782073725,5613864.7215488795
11,F11,ARPSO-EIS,295000,3960504.2167376364,5614020.573539971
11,F11,ARPSO-EIS,300000,4092216.0753143807,5663675.475182989
11,F11,ARPSO-Fixed,5000,606641695.6583819,215446180.32275894
11,F11,ARPSO-Fixed,10000,456156407.26352656,146851404.06242782
11,F11,ARPSO-Fixed,15000,380596811.6109854,135451161.56766874
11,F11,ARPSO-Fixed,20000,341666559.54345167,138937044.16902968
11,F11,ARPSO-Fixed,25000,302354206.8477641,132164375.45591596
11,F11,ARPSO-Fixed,30000,266986515.37528983,113445224.73666283
11,F11,ARPSO-Fixed,35000,230499724.95073307,94848261.94775216
11,F11,ARPSO-Fixed,40000,191421154.94177514,89088208.59118801
11,F11,ARPSO-Fixed,45000,159971172.5157934,72316681.80188012
11,F11,ARPSO-Fixed,50000,137764842.73837546,74370222.09183224
11,F11,ARPSO-Fixed,55000,120039012.24345319,75284125.79951113
11,F11,ARPSO-Fixed,60000,101579165.49001476,67048234.39375784
11,F11,ARPSO-Fixed,65000,85716893.03313689,61111660.11792304
11,F11,ARPSO-Fixed,70000,73256158.52242881,53390735.28216704
11,F11,ARPSO-Fixed,75000,60686659.92413877,50302888.22816123
11,F11,ARPSO-Fixed,80000,51961871.014980756,47964617.261082634
11,F11,ARPSO-Fixed,85000,46073391.70196093,47229945.26392049
11,F11,ARPSO-Fixed,90000,40872394.22977014,47307417.77190828
11,F11,ARPSO-Fixed,95000,35034884.25676123,47264720.936584845
11,F11,ARPSO-Fixed,100000,32013945.840651322,47303955.96305209
11,F11,ARPSO-Fixed,105000,25321175.696748875,43212725.149345055
11,F11,ARPSO-Fixed,110000,23509545.792337485,43362746.06191365
11,F11,ARPSO-Fixed,115000,21856866.5930635,42856415.109551586
11,F11,ARPSO-Fixed,120000,20298596.372418586,42966332.749308236
11,F11,ARPSO-Fixed,125000,18843545.636367034,43228975.62055368
11,F11,ARPSO-Fixed,130000,18163287.819919206,43294133.37575985
11,F11,ARPSO-Fixed,135000,17763700.55466973,43375525.766526334
11,F11,ARPSO-Fixed,140000,10835041.896351647,19257725.235291988
11,F11,ARPSO-Fixed,145000,9930303.272242624,18992949.69174815
11,F11,ARPSO-Fixed,150000,9692083.921342544,19016276.85819409
11,F11,ARPSO-Fixed,155000,9541091.372775057,19019281.888964362
11,F11,ARPSO-Fixed,160000,9403049.03668647,19032823.686968077
11,F11,ARPSO-Fixed,165000,9346590.53305397,19039515.850946285
11,F11,ARPSO-Fixed,170000,9267619.721491877,19058141.27286705
11,F11,ARPSO-Fixed,175000,9213784.106286101,19074165.143885743
11,F11,ARPSO-Fixed,180000,6302238.35081985,11397220.001848588
11,F11,ARPSO-Fixed,185000,6134772.091445814,11436509.016422704
11,F11,ARPSO-Fixed,190000,6104176.751200737,11444983.642839309
11,F11,ARPSO-Fixed,195000,6080561.416428741,11450618.344170101
11,F11,ARPSO-Fixed,200000,6066008.881761169,11451584.720244197
11,F11,ARPSO-Fixed,205000,6043486.543142898,11453868.39186993
11,F11,ARPSO-Fixed,210000,6012445.7383632455,11460891.825838527
11,F11,ARPSO-Fixed,215000,5979778.803154979,11457353.066881513
11,F11,ARPSO-Fixed,220000,5954806.799744106,11466453.466715628
11,F11,ARPSO-Fixed,225000,5933236.136978683,11469815.064742954
11,F11,ARPSO-Fixed,230000,5917511.0610663,11472796.121863654
11,F11,ARPSO-Fixed,235000,5893501.627032137,11473860.377410954
11,F11,ARPSO-Fixed,240000,5638873.911079881,10883654.964089865
11,F11,ARPSO-Fixed,245000,5627113.511256795,10872406.603067447
11,F11,ARPSO-Fixed,250000,5617776.451464106,10871468.699033938
11,F11,ARPSO-Fixed,255000,5613666.306590557,10873319.220386948
11,F11,ARPSO-Fixed,260000,5607101.693882139,10876507.712574556
11,F11,ARPSO-Fixed,265000,5601981.491941468,10879014.691321768
11,F11,ARPSO-Fixed,270000,5597147.384325636,10881459.34855299
11,F11,ARPSO-Fixed,275000,5593796.096868044,10883148.261036843
11,F11,ARPSO-Fixed,280000,5590875.611898833,10884625.632348083
11,F11,ARPSO-Fixed,285000,5589428.684093688,10885351.59729567
11,F11,ARPSO-Fixed,290000,5588046.827174235,10886041.072809385
11,F11,ARPSO-Fixed,295000,5586698.052451826,10886719.905407596
11,F11,ARPSO-Fixed,300000,5701817.864185919,11236088.685168255
11,F11,ARPSO-Global,5000,632840319.8266407,198465947.93008795
11,F11,ARPSO-Global,10000,485174457.1727804,175294012.47619346
11,F11,ARPSO-Global,15000,422025518.3901719,166935128.18680793
11,F11,ARPSO-Global,20000,379163872.7943997,159224429.60235938
11,F11,ARPSO-Global,25000,321490359.8834205,143809932.9275336
11,F11,ARPSO-Global,30000,291804560.9217914,139872352.74665833
11,F11,ARPSO-Global,35000,249305195.36259398,127170286.46422702
11,F11,ARPSO-Global,40000,211508861.44081894,111153828.40316688
11,F11,ARPSO-Global,45000,186215752.1016301,107067887.7476208
11,F11,ARPSO-Global,50000,162827399.79088247,106266481.74518748
11,F11,ARPSO-Global,55000,148590349.60904476,108944036.90321934
11,F11,ARPSO-Global,60000,130671973.62821542,109122463.61206923
11,F11,ARPSO-Global,65000,114921524.74664626,108889034.32263426
11,F11,ARPSO-Global,70000,97003617.98777859,92423207.54118438
11,F11,ARPSO-Global,75000,84267635.48154667,89816376.15355514
11,F11,ARPSO-Global,80000,68323632.50475965,57642684.25603138
11,F11,ARPSO-Global,85000,61214095.32483058,53637634.25596845
11,F11,ARPSO-Global,90000,53139148.00785499,54141208.911382005
11,F11,ARPSO-Global,95000,48472592.511336856,54787623.262914
11,F11,ARPSO-Global,100000,45402984.4012386,55388400.607618935
11,F11,ARPSO-Global,105000,41748725.52326062,56011966.53460179
11,F11,ARPSO-Global,110000,39655814.78970353,56577179.76955733
11,F11,ARPSO-Global,115000,31085106.504598152,47300251.47561316
11,F11,ARPSO-Global,120000,29535738.003808256,47013900.59192615
11,F11,ARPSO-Global,125000,28263307.54497182,46936904.945799574
11,F11,ARPSO-Global,130000,27566686.340512402,47172995.46781216
11,F11,ARPSO-Global,135000,27129985.945318244,47312910.82000634
11,F11,ARPSO-Global,140000,26846277.907836214,47371633.54464425
11,F11,ARPSO-Global,145000,23379542.866687622,43579056.32933094
11,F11,ARPSO-Global,150000,14182801.334251616,32514278.068363708
11,F11,ARPSO-Global,155000,13382012.032631867,32639213.066635497
11,F11,ARPSO-Global,160000,13100663.871923609,32708556.707935188
11,F11,ARPSO-Global,165000,12807217.707155889,32794975.959382504
11,F11,ARPSO-Global,170000,12731857.293689704,32808692.840196073
11,F11,ARPSO-Global,175000,12673294.79916156,32814797.125327013
11,F11,ARPSO-Global,180000,12600856.046872845,32829572.971126236
11,F11,ARPSO-Global,185000,12545346.246747345,32837268.538254373
11,F11,ARPSO-Global,190000,12528592.07111674,32839492.457567234
11,F11,ARPSO-Global,195000,12508672.352108411,32843943.43651287
11,F11,ARPSO-Global,200000,12495489.032532196,32845909.207731336
11,F11,ARPSO-Global,205000,8424850.965296859,24556798.26581765
11,F11,ARPSO-Global,210000,8229244.139753912,24594666.10656081
11,F11,ARPSO-Global,215000,8220696.9251676155,24596159.834675297
11,F11,ARPSO-Global,220000,8212649.584754556,24597485.298620112
11,F11,ARPSO-Global,225000,4208649.834723996,9904634.843327463
11,F11,ARPSO-Global,230000,3972305.242942796,9910089.101606388
11,F11,ARPSO-Global,235000,3960118.583004186,9914355.425557291
11,F11,ARPSO-Global,240000,3954055.5176622337,9915924.612037592
11,F11,ARPSO-Global,245000,3951956.03882115,9916634.00326602
11,F11,ARPSO-Global,250000,3951300.4197166027,9916863.656471174
11,F11,ARPSO-Global,255000,3950624.134368702,9917055.822930671
11,F11,ARPSO-Global,260000,3950050.6295159827,9917245.982413422
11,F11,ARPSO-Global,265000,3949526.8638357767,9917436.040654311
11,F11,ARPSO-Global,270000,3949246.9999908004,9917533.349940293
11,F11,ARPSO-Global,275000,3948788.146251571,9917697.786458481
11,F11,ARPSO-Global,280000,3948347.5923221507,9917869.425086707
11,F11,ARPSO-Global,285000,3948090.067395694,9917965.23919772
11,F11,ARPSO-Global,290000,3947861.269833244,9918053.130638748
11,F11,ARPSO-Global,295000,3947663.6305458318,9918128.837961173
11,F11,ARPSO-Global,300000,3947499.2458382295,9918191.162177859
11,F11,ARPSO-Local,5000,683029548.290201,341743196.1786745
11,F11,ARPSO-Local,10000,516135880.3591222,189120101.27269843
11,F11,ARPSO-Local,15000,424831742.2741534,159177451.5239922
11,F11,ARPSO-Local,20000,372397867.29159576,127606446.91845222
11,F11,ARPSO-Local,25000,318387481.40006965,122921740.39215899
11,F11,ARPSO-Local,30000,263197644.51074284,118630964.76714249
11,F11,ARPSO-Local,35000,235239936.91904297,114555541.15666337
11,F11,ARPSO-Local,40000,181875646.47290304,72152280.82352336
11,F11,ARPSO-Local,45000,151963197.88914785,53717172.849175856
11,F11,ARPSO-Local,50000,125383778.53436369,40393614.349255756
11,F11,ARPSO-Local,55000,102299120.32556747,40023167.295949794
11,F11,ARPSO-Local,60000,90301727.59252574,38152382.20093607
11,F11,ARPSO-Local,65000,73952160.42986393,36511320.56923153
11,F11,ARPSO-Local,70000,58059396.90482994,35197739.10247408
11,F11,ARPSO-Local,75000,48554792.69039174,33081493.05670949
11,F11,ARPSO-Local,80000,42347917.274927095,32145629.667611487
11,F11,ARPSO-Local,85000,36213512.38708662,31193765.29517437
11,F11,ARPSO-Local,90000,30867457.207202993,31081757.37026913
11,F11,ARPSO-Local,95000,23616062.022452284,22127809.63666825
11,F11,ARPSO-Local,100000,18487396.064867053,17701234.706498537
11,F11,ARPSO-Local,105000,15106789.474350803,16759773.329094496
11,F11,ARPSO-Local,110000,12940811.5804217,15966928.565259196
11,F11,ARPSO-Local,115000,11814340.427020984,15858531.464638432
11,F11,ARPSO-Local,120000,10441352.597645395,15639911.224295063
11,F11,ARPSO-Local,125000,9330914.743418397,15731286.399089482
11,F11,ARPSO-Local,130000,8685674.637396542,15696027.020719618
11,F11,ARPSO-Local,135000,8215732.571860364,15727280.280020174
11,F11,ARPSO-Local,140000,7844888.1962711355,15784753.082452245
11,F11,ARPSO-Local,145000,7688980.512016903,15815901.512022622
11,F11,ARPSO-Local,150000,7452259.837084057,15886174.290429523
11,F11,ARPSO-Local,155000,7379232.691233056,15907171.87804164
11,F11,ARPSO-Local,160000,7333638.240346734,15919081.63146852
11,F11,ARPSO-Local,165000,7303521.845559295,15928528.04335287
11,F11,ARPSO-Local,170000,7291489.959495764,15931877.516494427
11,F11,ARPSO-Local,175000,6740475.797302354,15363005.257396892
11,F11,ARPSO-Local,180000,5002785.132064593,13603189.060326844
11,F11,ARPSO-Local,185000,4922392.726842306,13613251.966138693
11,F11,ARPSO-Local,190000,4869029.184408445,13620911.07869942
11,F11,ARPSO-Local,195000,4800768.19204035,13634521.61752789
11,F11,ARPSO-Local,200000,4771624.792672938,13642371.102905706
11,F11,ARPSO-Local,205000,4758657.940366959,13646272.85039492
11,F11,ARPSO-Local,210000,4746025.699945296,13650493.635786658
11,F11,ARPSO-Local,215000,4737846.269047251,13653051.188504944
11,F11,ARPSO-Local,220000,4731305.791644885,13655188.830138039
11,F11,ARPSO-Local,225000,4728352.437585919,13656029.232051242
11,F11,ARPSO-Local,230000,4725776.835857945,13656654.617646037
11,F11,ARPSO-Local,235000,4724000.736018688,13657204.83653675
11,F11,ARPSO-Local,240000,4723182.018152629,13657474.52421098
11,F11,ARPSO-Local,245000,2287011.512291966,3951592.5587640135
11,F11,ARPSO-Local,250000,2279759.78831954,3942706.470683334
11,F11,ARPSO-Local,255000,2232163.7005470777,3924856.846060408
11,F11,ARPSO-Local,260000,2229898.7236175397,3924682.2013217285
11,F11,ARPSO-Local,265000,2229622.894181432,3924821.501889592
11,F11,ARPSO-Local,270000,2229448.8092448125,3924902.1858526235
11,F11,ARPSO-Local,275000,1653526.8267674623,2200377.240301422
11,F11,ARPSO-Local,280000,1637595.1480085196,2183935.0864869095
11,F11,ARPSO-Local,285000,1468522.0256645426,2164914.957064873
11,F11,ARPSO-Local,290000,1447214.2108664173,2175907.808649733
11,F11,ARPSO-Local,295000,1446076.78362847,2176591.7464016955
11,F11,ARPSO-Local,300000,1450686.0588296736,2055569.551355842
11,F11,ARPSO-SRR,5000,655287314.1777325,271235251.7431117
11,F11,ARPSO-SRR,10000,491413805.2448679,174301789.32415134
11,F11,ARPSO-SRR,15000,412368352.4640886,195540917.63312718
11,F11,ARPSO-SRR,20000,358575071.4136889,174510868.82458538
11,F11,ARPSO-SRR,25000,309688655.33917415,138085909.59024578
11,F11,ARPSO-SRR,30000,275917444.71876884,129087949.01189321
11,F11,ARPSO-SRR,35000,255201713.8207081,121689317.45509017
11,F11,ARPSO-SRR,40000,227724397.52340132,116213912.62808703
11,F11,ARPSO-SRR,45000,189579449.14924964,97972362.32810605
11,F11,ARPSO-SRR,50000,141916697.98953244,63022553.75162351
11,F11,ARPSO-SRR,55000,110994977.1787414,57484755.98497267
11,F11,ARPSO-SRR,60000,94901863.54809192,51638418.68197144
11,F11,ARPSO-SRR,65000,80568707.93287565,48442951.8995681
11,F11,ARPSO-SRR,70000,66002698.28622281,42809449.223184526
11,F11,ARPSO-SRR,75000,53272383.4931323,41293328.324986465
11,F11,ARPSO-SRR,80000,45537576.24571635,40439043.945633866
11,F11,ARPSO-SRR,85000,37300476.6657872,33108518.223242834
11,F11,ARPSO-SRR,90000,33430411.15776831,31148523.786519732
11,F11,ARPSO-SRR,95000,26492634.569534384,25768009.977982625
11,F11,ARPSO-SRR,100000,20056119.99677509,15472882.392919714
11,F11,ARPSO-SRR,105000,17628588.831074044,14384746.544473734
11,F11,ARPSO-SRR,110000,15560364.533855462,13297352.82373765
11,F11,ARPSO-SRR,115000,13895243.832283368,13226889.39473067
11,F11,ARPSO-SRR,120000,12807858.046082264,13082353.96544477
11,F11,ARPSO-SRR,125000,11984170.465450449,13181818.606276195
11,F11,ARPSO-SRR,130000,11041077.423811844,12920262.900907658
11,F11,ARPSO-SRR,135000,10119731.055249235,12772839.423686756
11,F11,ARPSO-SRR,140000,9555472.736916432,12709597.127028441
11,F11,ARPSO-SRR,145000,9189873.65027557,12657585.125104122
11,F11,ARPSO-SRR,150000,8786229.789279127,12637033.310870556
11,F11,ARPSO-SRR,155000,7757757.933604222,11576285.12441987
11,F11,ARPSO-SRR,160000,7320237.126887575,11480514.146076802
11,F11,ARPSO-SRR,165000,6921848.657811949,11353567.471813219
11,F11,ARPSO-SRR,170000,6662582.617146905,11347080.727655254
11,F11,ARPSO-SRR,175000,6469459.69034167,11284325.644844
11,F11,ARPSO-SRR,180000,6292846.846937459,11253968.871105136
11,F11,ARPSO-SRR,185000,6202135.622880566,11226916.196615683
11,F11,ARPSO-SRR,190000,6094492.216562563,11187450.475419411
11,F11,ARPSO-SRR,195000,6015936.964028341,11188003.993175361
11,F11,ARPSO-SRR,200000,5961232.936449295,11176737.544467738
11,F11,ARPSO-SRR,205000,5912699.062437372,11163161.674675908
11,F11,ARPSO-SRR,210000,5871624.59833165,11155384.374742366
11,F11,ARPSO-SRR,215000,5830056.257653249,11144032.955570005
11,F11,ARPSO-SRR,220000,5810267.8195570065,11142453.505261859
11,F11,ARPSO-SRR,225000,5763499.185253624,11130963.317914879
11,F11,ARPSO-SRR,230000,5744312.001597633,11129718.376584092
11,F11,ARPSO-SRR,235000,5721217.695089976,11128576.84289216
11,F11,ARPSO-SRR,240000,5702536.959852302,11130517.516371883
11,F11,ARPSO-SRR,245000,5669492.281903763,11129631.884005941
11,F11,ARPSO-SRR,250000,5653730.675456289,11130356.248667918
11,F11,ARPSO-SRR,255000,5632814.080311255,11130929.847305443
11,F11,ARPSO-SRR,260000,5620241.055410806,11132382.327826742
11,F11,ARPSO-SRR,265000,5613268.119168117,11133658.638787659
11,F11,ARPSO-SRR,270000,5605945.000434444,11135358.002663452
11,F11,ARPSO-SRR,275000,5600997.775314041,11136367.028233703
11,F11,ARPSO-SRR,280000,5596281.311856614,11137397.930437982
11,F11,ARPSO-SRR,285000,5590556.005579839,11138509.001621477
11,F11,ARPSO-SRR,290000,3807928.3615769576,5421739.417625688
11,F11,ARPSO-SRR,295000,3716450.5687048906,5444780.767363668
11,F11,ARPSO-SRR,300000,3675066.0707603893,5406261.431273439
11,F11,PSO-RS,5000,767864881.2695218,555118353.7223041
11,F11,PSO-RS,10000,547876783.6093669,250901829.12634045
11,F11,PSO-RS,15000,461520025.323057,238317205.76453426
11,F11,PSO-RS,20000,416583018.3453467,209876212.95031956
11,F11,PSO-RS,25000,366751312.304242,210974676.6316154
11,F11,PSO-RS,30000,321440368.3230797,168730281.57365254
11,F11,PSO-RS,35000,289898999.87724125,160428319.7233466
11,F11,PSO-RS,40000,255807859.4745196,149507975.1428878
11,F11,PSO-RS,45000,223238087.45123237,145907167.7930018
11,F11,PSO-RS,50000,199727533.65408853,145056168.2156672
11,F11,PSO-RS,55000,166161607.08253378,135016017.4760012
11,F11,PSO-RS,60000,136161355.40626523,107025837.10049047
11,F11,PSO-RS,65000,108091024.99808282,102536834.43638742
11,F11,PSO-RS,70000,84665389.32945617,80216976.55976516
11,F11,PSO-RS,75000,77959952.61450137,81418780.45888714
11,F11,PSO-RS,80000,72331129.19112733,81310093.26583497
11,F11,PSO-RS,85000,62462569.61895957,83523064.97424127
11,F11,PSO-RS,90000,56523079.49625259,82755653.2924308
11,F11,PSO-RS,95000,40323185.225230046,42900510.32488752
11,F11,PSO-RS,100000,37841030.63217279,42455315.58627692
11,F11,PSO-RS,105000,34922196.00861122,42330819.17960611
11,F11,PSO-RS,110000,31498342.92242067,41430572.955824554
11,F11,PSO-RS,115000,29851378.754750013,40868716.67685704
11,F11,PSO-RS,120000,27680990.27709032,40278021.26817774
11,F11,PSO-RS,125000,22190705.90509402,34872681.58653324
11,F11,PSO-RS,130000,16638060.133650655,27797789.761960912
11,F11,PSO-RS,135000,15702753.853173105,27831630.420758758
11,F11,PSO-RS,140000,14829288.409052547,27929729.880507246
11,F11,PSO-RS,145000,14427265.72791495,27950384.194185477
11,F11,PSO-RS,150000,14030550.432346083,27887898.459051438
11,F11,PSO-RS,155000,13769780.709851975,27838735.7893166
11,F11,PSO-RS,160000,13260577.083133735,27975664.45977117
11,F11,PSO-RS,165000,12931516.059014427,28016428.16228798
11,F11,PSO-RS,170000,8715221.14058155,17770831.162424862
11,F11,PSO-RS,175000,8371827.489391384,17846245.209522247
