source_file,Algorithm,Function,CurveBin,__rows,MeanBest__min,MeanBest__max
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,22,14,212272.54060541652,225795.708950739
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,23,17,198895.9793515913,211082.87087107176
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,24,22,184077.90278011945,197921.4326451651
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,25,25,170478.2016119245,183341.9891561884
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,26,31,155403.9807577871,169878.4386508418
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,27,38,139717.15923103556,155274.46526132792
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,28,46,128773.8568943674,138570.04981248762
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,29,55,115982.23499453992,128638.48512778916
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,30,67,105104.9374409554,115897.8305737761
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,31,81,94700.2718037576,105006.836394883
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,32,98,87191.05519585051,94534.86601632068
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,33,119,81506.63827784469,86888.47506075594
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,34,144,78238.80203460978,81505.87231313344
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,35,174,74259.78444888127,78235.93443903382
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,36,212,72590.79070827077,74202.61250638412
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,37,256,70865.91236215137,72587.48410847035
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,38,311,69393.21939771315,70857.39147005534
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,39,376,68186.85190742038,69393.18841274727
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,40,456,67603.77611044727,68186.63143904027
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,41,552,67063.07760576457,67603.33221341073
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,42,669,64749.69663276496,67063.07683421657
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,43,810,59266.04844136973,64749.29148871592
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,44,982,54006.66487774012,59266.01903174776
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F11,45,377,52445.35053572219,54006.43095741691
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,3,1,17889989887.465755,17889989887.465755
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,5,1,11751952809.157274,11751952809.157274
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,7,1,7733794065.168192,7733794065.168192
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,8,1,5187892963.122877,5187892963.122877
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,9,1,4127968296.2296505,4127968296.2296505
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,10,2,2622987803.7793336,3320244137.7355123
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,11,1,2107290438.8379376,2107290438.8379376
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,12,3,1379638807.7949598,1863834968.2632368
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,13,2,1230695308.837722,1283310604.330817
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,14,3,977234877.2009484,1183555302.994168
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,15,4,695412277.360018,852353662.5722005
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,16,5,499351929.162288,663066519.1622276
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,17,5,413532979.5394147,479955574.57266384
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,18,7,330355974.7253552,409773812.1901143
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,19,8,276098303.8804275,322909449.9056851
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,20,10,216902329.40106377,274932941.56442624
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,21,12,175900663.27616203,215912677.79693404
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,22,14,140777401.17704216,174860234.25525877
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,23,17,113507011.2829967,137083992.9003515
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,24,22,96234019.9141772,113135210.8839488
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,25,25,79502490.72584237,95236235.8882127
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,26,31,66727957.72104255,78153057.07391098
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,27,38,57504125.95585192,65967617.80070271
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,28,46,51320162.142199926,57493365.381872654
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,29,55,45986922.12895588,51265322.476930976
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,30,67,42681666.78781076,45936189.50040768
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,31,81,40217247.50580432,42654238.60912122
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,32,98,38606585.74537478,40215540.13919551
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,33,119,37254653.166830935,38582432.71126508
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,34,144,36380620.21278761,37208526.79109666
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,35,174,36093745.905798525,36379154.483963065
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,36,212,35872224.09417711,36093678.8747187
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,37,256,35665098.995670445,35870710.88822819
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,38,311,35539985.09799205,35664234.317677945
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,39,376,35481653.06543855,35539981.49230225
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,40,456,35441123.57374068,35481621.64728412
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,41,552,35405440.40168261,35441087.07812086
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,42,669,4510897.337353286,35405424.47830047
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,43,810,4202280.541368695,4510574.842405899
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,44,982,4183629.93424992,4202280.486555146
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F12,45,377,2518750.71993483,4183629.9295843714
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,3,1,21206083177.59096,21206083177.59096
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,5,1,13858498916.312847,13858498916.312847
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,7,1,8878043966.721806,8878043966.721806
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,8,1,6097641104.456592,6097641104.456592
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,9,1,3955331952.51623,3955331952.51623
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,10,2,2229620244.166907,2969578729.17275
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,11,1,1645093462.5187497,1645093462.5187497
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,12,3,904270276.4630036,1371615763.0975342
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,13,2,697049388.0896596,779488941.8871505
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,14,3,514256283.8898917,596443426.4227256
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,15,4,371675255.2887359,457916287.72307736
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,16,5,260436072.37153912,348453552.19054323
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,17,5,194627826.9900525,241056473.30512717
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,18,7,145914623.09291843,182832267.4901265
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,19,8,106638960.78050356,138750565.75347927
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,20,10,67230343.15249066,100353512.62638123
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,21,12,47192336.62470808,64755172.69649332
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,22,14,33189280.10793154,46114459.78451696
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,23,17,25729180.858720403,32018638.584606387
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,24,22,18501425.18757957,25289857.740063205
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,25,25,15554891.995161865,18389814.984927498
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,26,31,13385199.32390133,15423150.85220802
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,27,38,12476345.314352764,13351309.283440445
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,28,46,11771547.560798012,12454133.22877617
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,29,55,11335508.275123436,11754116.084028618
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,30,67,11088177.940122193,11327264.709715378
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,31,81,11003209.603973424,11079073.809391469
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,32,98,10927474.880670208,11001994.014554214
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,33,119,10902906.291571986,10927283.241755204
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,34,144,10889411.13524661,10902861.731675776
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,35,174,10882535.022699092,10889380.96177675
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,36,212,10880258.05389405,10882503.81744848
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,37,256,10879579.301787546,10880254.605134845
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,38,311,10879315.06260454,10879579.301785838
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,39,376,10879160.07095554,10879314.845837038
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,40,456,10878714.252788909,10879159.253734035
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,41,552,10878690.573639086,10878714.246650783
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,42,669,2359751.2740463754,10878690.56614189
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,43,810,2297725.101987638,2347183.3505342
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,44,982,429261.5331218553,2297725.0850536823
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F13,45,377,420442.7265581364,429260.98241117934
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,3,1,56395225.84921599,56395225.84921599
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,5,1,28553742.925318725,28553742.925318725
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,7,1,20806442.237608712,20806442.237608712
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,8,1,16276462.37648416,16276462.37648416
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,9,1,14322465.9450516,14322465.9450516
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,10,2,11387302.048017375,12857565.562904865
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,11,1,10634988.129933458,10634988.129933458
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,12,3,7896524.959576938,9400438.001875697
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,13,2,6866661.991801338,7100969.460330318
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,14,3,6180074.125087746,6548318.697626341
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,15,4,5241176.797529441,6031774.631906834
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,16,5,4556033.335094001,5135023.353597003
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,17,5,4102465.4839093033,4500247.725245439
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,18,7,3585882.0868022945,4000390.4355774224
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,19,8,3207071.845980765,3571060.966436896
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,20,10,2749167.5390913165,3140090.7971364367
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,21,12,2162514.6692624483,2672663.341137909
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,22,14,1826017.6195165475,2096398.4596303192
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,23,17,1503913.4824750684,1804964.4378425544
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,24,22,1172439.5509209705,1460677.202092209
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,25,25,949126.8806121962,1172439.5491775768
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,26,31,769105.9110441295,944424.7001308488
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,27,38,634289.988741095,768487.8068007511
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,28,46,537910.9333779082,631534.7898903289
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,29,55,463334.41510711017,536815.1345081469
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,30,67,402050.98278888926,463321.2501175908
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,31,81,344417.3414639478,402049.7971735977
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,32,98,290714.99456688034,344351.4520049468
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,33,119,259494.964540912,290702.76006995287
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,34,144,230377.51778937064,258894.01631809247
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,35,174,197165.95845418805,229981.32386605671
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,36,212,179430.52827148078,197165.92838615677
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,37,256,163639.08903887405,179430.4305885274
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,38,311,141591.1016415089,163573.31234615715
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,39,376,129126.13597334038,141550.12884590062
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,40,456,112694.9722563096,129126.12441311633
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,41,552,101907.56009532353,112692.5882177493
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,42,669,94868.26676259184,101857.9165156332
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,43,810,91786.52683998024,94862.993947342
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,44,982,86590.00239951495,91785.68808076598
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F14,45,377,85548.7399519456,86587.30350737208
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,3,1,10601616213.14273,10601616213.14273
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,5,1,5686419930.357733,5686419930.357733
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,7,1,2834218966.848413,2834218966.848413
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,8,1,1915083028.730151,1915083028.730151
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,9,1,1353772550.767713,1353772550.767713
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,10,2,667244107.8696915,880741592.377013
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,11,1,543387860.7145088,543387860.7145088
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,12,3,308729723.1188386,399329243.0060305
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,13,2,205950827.3817792,237097865.00810745
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,14,3,151469280.72772077,181930254.72944853
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,15,4,103406892.82686512,141282480.35844675
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,16,5,64474882.99917884,90201029.24404354
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,17,5,44920843.99134587,57881614.25894583
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,18,7,24961694.27566416,39100129.57705112
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,19,8,16580122.183235746,24341551.32013281
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,20,10,11915686.610949509,15546636.546578815
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,21,12,7235640.303712293,11657337.321544925
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,22,14,4071191.838438727,6997429.338527715
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,23,17,2116532.5846206904,3968491.430613605
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,24,22,1175828.120673728,2114868.5896342336
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,25,25,703035.7689969115,1148426.463027014
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,26,31,443042.3664400056,696218.2753243556
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,27,38,295696.0866362115,436950.4785209272
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,28,46,206564.6921907224,292915.706999661
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,29,55,159781.2330229026,205396.4121395943
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,30,67,137705.4792609789,159691.4022824625
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,31,81,118011.49147912888,137296.0113104532
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,32,98,101967.01713906064,117870.01428574392
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,33,119,90456.147773884,101921.51456257522
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,34,144,84417.1749051718,90342.2637947986
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,35,174,81489.76186465066,84416.66915329815
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,36,212,79462.39478051213,81487.80326576358
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,37,256,78547.744305804,79452.50010631926
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,38,311,77873.25641474327,78546.73953745801
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,39,376,77101.92859528848,77872.65075017714
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,40,456,76601.282631615,77101.88272950571
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,41,552,76181.21213418504,76600.94693749787
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,42,669,75489.41940511516,76181.16845845203
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,43,810,75033.04637969752,75480.25843877514
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,44,982,74537.36306310086,75032.88276288775
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F15,45,377,74321.10775172806,74537.3613099801
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,3,1,5891947430.441946,5891947430.441946
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,5,1,1585406655.7816126,1585406655.7816126
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,7,1,590682328.4624485,590682328.4624485
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,8,1,332801115.2511069,332801115.2511069
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,9,1,190878189.9289008,190878189.9289008
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,10,2,56510401.74210806,82858552.0950583
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,11,1,44135635.02363134,44135635.02363134
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,12,3,20998527.513381507,33600935.52454455
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,13,2,13445153.6630341,15869973.757888176
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,14,3,8920950.817457635,12112905.102256188
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,15,4,5710349.733352184,8606737.813215295
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,16,5,3960697.51246664,5466371.270118353
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,17,5,3118674.721289031,3759104.237614585
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,18,7,2685488.142811244,3015843.0534283617
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,19,8,2271935.5034670546,2598850.587213017
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,20,10,2076306.8273971835,2251523.150198393
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,21,12,1942377.7517088957,2066162.216638763
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,22,14,1755724.803040706,1933160.3224461088
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,23,17,1653017.7034729535,1744398.8043627578
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,24,22,1505166.844257892,1644179.3858155734
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,25,25,1397864.8615835772,1500119.9772128095
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,26,31,1280832.2154903312,1389789.5743990676
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,27,38,1201722.4904118157,1280832.1010192116
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,28,46,1130524.6119285456,1199849.1646500628
results\cec\cec2017_mean_curves.csv,PSO-RS,CEC2017-F16,29,55,1077535.9496232136,1130326.8125520393
