source_file,Algorithm,FunctionID,Function,CurveBin,__rows,FE__mean,MeanBestError__mean,MeanBestError__min,MeanBestError__max,StdBestError__mean,StdBestError__min,StdBestError__max
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,51,1,20000.0,9467.185637956823,9467.185637956823,9467.185637956823,2489.4377296940006,2489.4377296940006,2489.4377296940006
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,52,1,25000.0,8967.09155340766,8967.09155340766,8967.09155340766,2332.5750891151465,2332.5750891151465,2332.5750891151465
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,53,1,30000.0,8434.236616242115,8434.236616242115,8434.236616242115,2215.430519767179,2215.430519767179,2215.430519767179
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,54,1,35000.0,7994.237391785895,7994.237391785895,7994.237391785895,2123.9829033862884,2123.9829033862884,2123.9829033862884
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,55,2,42500.0,7355.054301453753,7102.2510656933,7607.857537214207,1957.3001526760036,1917.460824901872,1997.1394804501351
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,56,2,52500.0,6426.803477530666,6242.674047300247,6610.932907761084,2065.1243240670965,2035.8582009144905,2094.3904472197023
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,57,2,62500.0,5777.699426375111,5665.3997719209965,5889.999080829227,2068.3103044237723,2065.817762993039,2070.802845854505
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,58,3,75000.0,5096.514731145954,4773.297562570614,5415.85737367445,1934.2960221676558,1825.592173199354,2041.757640060592
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,59,3,90000.0,3961.9722705785885,3552.597366269023,4382.211382745293,1554.6192174198975,1495.8470395700706,1628.9390799529078
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,60,5,110000.0,2383.075657803958,1667.469801207769,3129.243402744098,1153.6189839793858,934.45562117436,1420.6556910752845
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,61,5,135000.0,947.7873240212251,618.0350521223287,1411.2176761302212,413.3143516693407,218.72334705944056,834.8067806673954
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,62,6,162500.0,420.31558191985386,346.4119433687865,531.1585217623962,240.17339447904837,221.7649390871692,248.203125641006
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,63,8,197500.0,324.1673036351904,320.3189348630974,335.6051848596627,239.04793966046105,237.25598024754575,244.39901186473293
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,64,9,240000.0,318.90617835819467,318.191820079557,320.2977724174461,235.72951527549725,234.9500465385005,237.2508224927924
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,22,F22,65,8,282500.0,319.83335119354473,318.1917977227183,331.32421969181786,236.14370503878163,234.9500255594575,244.49945602980625
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,44,1,5000.0,7582.50981480577,7582.50981480577,7582.50981480577,1303.3325867583276,1303.3325867583276,1303.3325867583276
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,48,1,10000.0,6912.66059164029,6912.66059164029,6912.66059164029,1039.4117111145365,1039.4117111145365,1039.4117111145365
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,50,1,15000.0,6399.387570655847,6399.387570655847,6399.387570655847,931.3072946426016,931.3072946426016,931.3072946426016
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,51,1,20000.0,5892.221117844057,5892.221117844057,5892.221117844057,879.4997573632768,879.4997573632768,879.4997573632768
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,52,1,25000.0,5543.483859528927,5543.483859528927,5543.483859528927,956.1653449998508,956.1653449998508,956.1653449998508
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,53,1,30000.0,5306.360093715925,5306.360093715925,5306.360093715925,908.0640946923484,908.0640946923484,908.0640946923484
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,54,1,35000.0,5040.153703369022,5040.153703369022,5040.153703369022,847.9917848684298,847.9917848684298,847.9917848684298
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,55,2,42500.0,4654.855959414377,4551.148929781536,4758.562989047218,898.8336937308792,896.188931230325,901.4784562314334
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,56,2,52500.0,4164.947834863931,4025.5654071443614,4304.3302625835,859.0719107313255,851.6058383130335,866.5379831496175
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,57,2,62500.0,3702.3485118543404,3597.0671100014,3807.62991370728,863.1890710375185,839.6571469376831,886.7209951373537
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,58,3,75000.0,3111.124802869146,2935.37628078486,3308.255403931107,879.635530133626,861.3666853896575,890.1061818232845
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,59,3,90000.0,2402.7337489714387,2142.970149766059,2667.001891527648,686.1603104782043,601.6426618745008,786.5342232580842
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,60,5,110000.0,1518.652014863709,1185.7965930295372,1915.6314599659645,596.7352262990734,586.1901081369404,619.1902233158052
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,61,5,135000.0,658.0294629741501,425.7810420050816,940.3672421037336,169.03539545782115,84.04060779174341,321.64918467087494
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,62,6,162500.0,288.05232691710927,240.86538583196045,363.5545859964385,88.0908996289747,82.63597998864515,93.64340882079536
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,63,8,197500.0,225.12249756982845,222.5942549239796,233.14921958361015,71.83751752327427,69.16366076975658,80.60220709370341
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,64,9,240000.0,222.56684346161464,222.56556051826416,222.573495842776,69.1416316426347,69.14129406465959,69.14249804520128
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,23,F23,65,8,282500.0,223.42403250599267,222.56556009459183,229.43333925380895,70.25396221456366,69.14160061558083,78.04049321081885
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,44,1,5000.0,738.4207133053201,738.4207133053201,738.4207133053201,121.37669169306643,121.37669169306643,121.37669169306643
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,48,1,10000.0,636.0104660385239,636.0104660385239,636.0104660385239,69.49516451982947,69.49516451982947,69.49516451982947
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,50,1,15000.0,596.1287746338805,596.1287746338805,596.1287746338805,66.67603494975779,66.67603494975779,66.67603494975779
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,51,1,20000.0,573.3795416368487,573.3795416368487,573.3795416368487,59.27057359461736,59.27057359461736,59.27057359461736
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,52,1,25000.0,556.7930965658287,556.7930965658287,556.7930965658287,50.37042063670516,50.37042063670516,50.37042063670516
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,53,1,30000.0,539.8182789752118,539.8182789752118,539.8182789752118,49.87080527746665,49.87080527746665,49.87080527746665
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,54,1,35000.0,523.3520081708666,523.3520081708666,523.3520081708666,40.502299396247686,40.502299396247686,40.502299396247686
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,55,2,42500.0,505.1108010618232,501.10045850003627,509.1211436236102,41.080654191225804,40.95621528088706,41.20509310156456
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,56,2,52500.0,489.0377478967315,486.54389803200974,491.5315977614533,39.58807712485104,39.06693214739818,40.109222102303896
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,57,2,62500.0,476.8670637322492,473.0552625828535,480.67886488164487,31.443989337575672,27.240892387370717,35.64708628778063
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,58,3,75000.0,463.58791343027997,459.1212109194885,467.122192148471,26.089888129599647,25.528073751475024,26.567524497748234
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,59,3,90000.0,453.0462609204817,449.824582071755,455.999818521846,26.804413504638433,26.0023008907649,27.300649753808614
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,60,5,110000.0,443.33789741015414,438.91827861124966,447.0570639981425,22.147243386677623,18.38327707302436,24.47789464828368
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,61,5,135000.0,435.877484906497,434.52593352169583,437.6031859412177,17.592998840361446,17.44963758487019,17.79529930526706
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,62,6,162500.0,432.382325379629,430.91048485420106,434.22303386025743,16.892134455353688,16.626234098059317,17.43023278668308
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,63,8,197500.0,430.0252287628817,429.1603824077654,430.6843649500908,16.44805920410464,15.990815120471591,16.77665516144079
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,64,9,240000.0,426.75057643381507,425.1277615448578,429.045224087182,8.315095772910682,3.953592575013417,15.990375946538608
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,24,F24,65,8,282500.0,424.9813980363787,424.6098170571343,425.09560810753226,3.889775795364678,3.223895887970183,4.003389254488169
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,44,1,5000.0,908.1697745285968,908.1697745285968,908.1697745285968,56.23682319063263,56.23682319063263,56.23682319063263
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,48,1,10000.0,878.7506131212217,878.7506131212217,878.7506131212217,15.517780444611024,15.517780444611024,15.517780444611024
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,50,1,15000.0,874.1034338337408,874.1034338337408,874.1034338337408,16.431889060013948,16.431889060013948,16.431889060013948
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,51,1,20000.0,872.3960922584382,872.3960922584382,872.3960922584382,17.552463536052876,17.552463536052876,17.552463536052876
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,52,1,25000.0,870.8491265994402,870.8491265994402,870.8491265994402,18.206938451475285,18.206938451475285,18.206938451475285
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,53,1,30000.0,870.1771131305236,870.1771131305236,870.1771131305236,18.4191916489534,18.4191916489534,18.4191916489534
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,54,1,35000.0,868.7402600272609,868.7402600272609,868.7402600272609,18.518711110397064,18.518711110397064,18.518711110397064
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,55,2,42500.0,867.8738549626166,867.6622433152911,868.085466609942,18.85131294552919,18.74550008413762,18.95712580692076
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,56,2,52500.0,867.1974805241068,866.9601844166611,867.4347766315524,19.13623036107643,19.103555200522173,19.168905521630688
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,57,2,62500.0,865.3776314029496,865.031661709466,865.7236010964332,18.912074806546812,18.759617992228502,19.06453162086512
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,58,3,75000.0,864.1730701821011,863.5093297708117,864.6578859070636,19.58875644454747,19.40542043739916,19.687503176667207
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,59,3,90000.0,862.6255553928992,862.1651971992094,863.1295916920559,19.954459126107835,19.88817535212417,20.039425366673928
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,60,5,110000.0,861.0085135075433,860.1446969768361,861.5147678131992,20.146807991905018,20.09352753926041,20.23225131773477
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,61,5,135000.0,859.5167163728698,858.9535129787405,859.9455137724873,20.175189685252995,20.046614899235827,20.32836589587621
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,62,6,162500.0,855.0334497103976,852.0202459563552,857.2393358725237,20.953947336664225,20.492948776861617,21.13721613645452
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,63,8,197500.0,847.6109697187632,843.2463710961514,851.6621239778359,20.70376280525213,19.836121447669868,21.233237983511565
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,64,9,240000.0,840.6332663361466,839.3096665966652,843.0484362519027,19.681087256222725,19.30566287815214,20.157152708671244
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,25,F25,65,8,282500.0,836.1673029054023,835.5086858140216,837.0685535008577,17.79378243571925,17.624610752958855,17.95815603783138
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,44,1,5000.0,593.7598247547598,593.7598247547598,593.7598247547598,55.8544493182579,55.8544493182579,55.8544493182579
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,48,1,10000.0,567.9074337261277,567.9074337261277,567.9074337261277,42.96763190531253,42.96763190531253,42.96763190531253
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,50,1,15000.0,562.3493357288903,562.3493357288903,562.3493357288903,39.37434047979824,39.37434047979824,39.37434047979824
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,51,1,20000.0,556.0535375935108,556.0535375935108,556.0535375935108,36.38230897135328,36.38230897135328,36.38230897135328
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,52,1,25000.0,551.5309401753087,551.5309401753087,551.5309401753087,34.8379683989786,34.8379683989786,34.8379683989786
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,53,1,30000.0,547.9677699289047,547.9677699289047,547.9677699289047,34.48139038458257,34.48139038458257,34.48139038458257
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,54,1,35000.0,545.9390096072904,545.9390096072904,545.9390096072904,34.87977377629413,34.87977377629413,34.87977377629413
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,55,2,42500.0,542.093130245461,540.7671025006991,543.419157990223,34.78201216043302,34.612708972552184,34.951315348313855
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,56,2,52500.0,538.6166995096424,537.9196076622919,539.313791356993,34.63632155946637,34.632352738567995,34.64029038036473
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,57,2,62500.0,534.7695388694626,534.1461444319526,535.3929333069725,34.52972649363299,34.44603123931822,34.61342174794776
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,58,3,75000.0,532.1190893525136,530.4461888358967,533.5562589508846,34.53569762578547,34.168267191571886,34.78485032912364
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,59,3,90000.0,528.5367904553381,528.0319182948475,529.1438980330255,34.44463688523046,34.270403459519855,34.58841604300134
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,60,5,110000.0,526.6898598469832,525.6646086257138,527.5536417951026,34.947025585475615,34.666735174041904,35.27102519125343
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,61,5,135000.0,524.7931469613183,524.3660288091066,525.4136775732442,35.60826270947125,35.31605250856374,35.75199824904843
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,62,6,162500.0,523.514411232962,523.0307141467008,524.0235106339077,35.7366052681421,35.63921347394196,35.88321503036649
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,63,8,197500.0,521.1368257291202,518.8340542749353,522.6528087778648,32.92017978802475,28.774047698874373,35.470728879141575
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,64,9,240000.0,517.0581149645849,515.4918318074432,518.5565183552912,28.10905278831207,27.831042278295847,28.78867262873977
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,26,F26,65,8,282500.0,513.3908837090127,510.15133662066233,515.3434580921536,27.218498517469154,22.86372928387538,28.094475514020232
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,27,F27,44,1,5000.0,712.2198878577542,712.2198878577542,712.2198878577542,140.81606816867313,140.81606816867313,140.81606816867313
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,27,F27,48,1,10000.0,644.0152508735027,644.0152508735027,644.0152508735027,92.09630668850671,92.09630668850671,92.09630668850671
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,27,F27,50,1,15000.0,612.9205040847635,612.9205040847635,612.9205040847635,65.48927095715926,65.48927095715926,65.48927095715926
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-Local,27,F27,51,1,20000.0,593.942093868649,593.942093868649,593.942093868649,59.39846449119699,59.39846449119699,59.39846449119699
